internal_id,name,rarity,types,serie_id,serie_name,set_id,set_name,release_date
46,Melmetal,Holo Rare,['Metal'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
47,Melmetal V,Holo Rare V,['Metal'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
48,Melmetal VMAX,Holo Rare VMAX,['Metal'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
49,Dragonite V,Holo Rare V,['Dragon'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
50,Dragonite VSTAR,Holo Rare VSTAR,['Dragon'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
51,Chansey,Uncommon,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
52,Blissey,Holo Rare,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
53,Ditto,Holo Rare,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
54,Eevee,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
55,Snorlax,Holo Rare,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
56,Aipom,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
57,Ambipom,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
58,Slaking V,Holo Rare V,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
59,Bidoof,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
60,Bibarel,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
61,Pidove,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
62,Tranquill,Common,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
63,Unfezant,Uncommon,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
71,Alolan Exeggutor V,Ultra Rare,['Grass'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
72,Mewtwo V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
73,Conkeldurr V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
74,Conkeldurr V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
75,Melmetal V,Ultra Rare,['Metal'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
76,Dragonite V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
77,Slaking V,Ultra Rare,['Colorless'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
79,Mewtwo VSTAR,Secret Rare,['Psychic'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
80,Melmetal VMAX,Secret Rare,['Metal'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
81,Dragonite VSTAR,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
86,Mewtwo VSTAR,Secret Rare,['Psychic'],swsh,Sword & Shield,swsh10.5,Pokémon GO,2022-07-01
1,Oddish,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
2,Gloom,Uncommon,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
3,Vileplume,Holo Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
4,Paras,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
5,Parasect,Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
6,Wurmple,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
7,Silcoon,Uncommon,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
8,Beautifly,Holo Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
9,Cascoon,Uncommon,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
10,Dustox,Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
11,Seedot,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
12,Nuzleaf,Uncommon,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
13,Shiftry,Holo Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
14,Roselia,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
15,Roserade,Uncommon,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
16,Phantump,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
17,Trevenant,Holo Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
18,Blipbug,Common,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
19,Dottler,Uncommon,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
20,Orbeetle,Holo Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
21,Slugma,Common,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
22,Magcargo,Rare,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
23,Torkoal,Uncommon,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
24,Litwick,Common,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
25,Lampent,Uncommon,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
26,Chandelure,Holo Rare,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
27,Delphox V,Holo Rare V,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
28,Litleo,Common,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
29,Pyroar,Holo Rare,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
30,Poliwag,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
31,Poliwhirl,Uncommon,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
32,Politoed,Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
33,Seel,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
34,Dewgong,Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
35,Horsea,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
36,Seadra,Uncommon,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
37,Kingdra,Holo Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
38,Luvdisc,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
39,Shellos,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
40,Finneon,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
41,Lumineon,Uncommon,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
42,Snover,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
43,Abomasnow,Uncommon,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
44,Hisuian Basculin,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
45,Hisuian Basculegion,Holo Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
46,Ducklett,Common,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
47,Swanna,Uncommon,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
48,Kyurem V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
49,Kyurem VMAX,Holo Rare VMAX,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
50,Cramorant,Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
51,Glastrier,Holo Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
52,Pikachu,Common,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
53,Raichu,Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
54,Electrike,Common,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
55,Manectric,Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
56,Magnezone V,Holo Rare VMAX,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
57,Magnezone VSTAR,Holo Rare VSTAR,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
58,Rotom V,Holo Rare VMAX,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
59,Tynamo,Common,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
60,Eelektrik,Uncommon,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
61,Eelektross,Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
62,Clefairy,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
63,Clefable,Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
64,Gastly,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
65,Haunter,Uncommon,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
66,Gengar,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
67,Mr. Mime,Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
68,Jynx,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
69,Radiant Gardevoir,Radiant Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
70,Sableye,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
71,Mawile,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
72,Shuppet,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
73,Banette,Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
74,Cresselia,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
75,Hisuian Zorua,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
76,Hisuian Zoroark,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
77,Inkay,Common,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
78,Malamar,Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
79,Comfey,Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
80,Mimikyu,Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
81,Spectrier,Holo Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
82,Enamorus V,Holo Rare V,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
83,Hisuian Growlithe,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
84,Hisuian Arcanine,Holo Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
85,Poliwrath,Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
86,Machop,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
87,Machoke,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
88,Machamp,Holo Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
89,Rhyhorn,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
90,Rhydon,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
91,Rhyperior,Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
92,Aerodactyl V,Holo Rare V,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
93,Aerodactyl VSTAR,Holo Rare VSTAR,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
94,Sudowoodo,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
95,Gligar,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
96,Gliscor,Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
97,Makuhita,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
98,Hariyama,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
99,Meditite,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
100,Medicham,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
101,Relicanth,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
102,Gastrodon,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
103,Mienfoo,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
104,Mienshao,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
105,Landorus,Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
106,Binacle,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
107,Barbaracle,Holo Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
108,Carbink,Uncommon,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
109,Rockruff,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
110,Falinks,Common,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
111,Stonjourner,Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
112,Spinarak,Common,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
113,Ariados,Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
114,Murkrow,Common,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
115,Honchkrow,Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
116,Seviper,Uncommon,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
117,Spiritomb,Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
118,Drapion V,Holo Rare V,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
119,Drapion VSTAR,Holo Rare VSTAR,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
120,Darkrai,Holo Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
121,Inkay,Common,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
122,Hoopa,Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
123,Radiant Hisuian Sneasler,Radiant Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
124,Radiant Steelix,Radiant Rare,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
125,Bronzor,Common,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
126,Bronzong,Uncommon,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
127,Galarian Stunfisk,Uncommon,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
128,Magearna,Rare,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
129,Galarian Perrserker V,Holo Rare V,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
130,Giratina V,Holo Rare V,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
131,Giratina VSTAR,Holo Rare VSTAR,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
132,Goomy,Common,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
133,Hisuian Sliggoo,Uncommon,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
134,Hisuian Goodra,Holo Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
135,Hisuian Goodra V,Holo Rare V,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
136,Hisuian Goodra VSTAR,Holo Rare VSTAR,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
137,Pidgeot V,Holo Rare V,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
138,Lickitung,Common,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
139,Lickilicky,Uncommon,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
140,Porygon,Common,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
141,Porygon2,Uncommon,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
142,Porygon-Z,Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
143,Snorlax,Holo Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
144,Aipom,Common,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
145,Ambipom,Uncommon,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
146,Hisuian Zoroark V,Holo Rare V,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
147,Hisuian Zoroark VSTAR,Holo Rare VSTAR,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
148,Bouffalant,Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
149,Komala,Uncommon,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
150,Skwovet,Common,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
151,Greedent,Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
172,Hisuian Electrode V,Ultra Rare,['Grass'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
173,Delphox V,Ultra Rare,['Fire'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
174,Kyurem V,Ultra Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
175,Magnezone V,Ultra Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
176,Rotom V,Ultra Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
177,Rotom V,Ultra Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
178,Enamorus V,Ultra Rare,['Psychic'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
179,Aerodactyl V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
180,Aerodactyl V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
181,Gallade V,Ultra Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
182,Drapion V,Ultra Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
183,Galarian Perrserker V,Ultra Rare,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
184,Galarian Perrserker V,Ultra Rare,['Metal'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
185,Giratina V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
186,Giratina V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
187,Hisuian Goodra V,Ultra Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
188,Pidgeot V,Ultra Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
197,Kyurem VMAX,Secret Rare,['Water'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
198,Magnezone VSTAR,Secret Rare,['Lightning'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
199,Aerodactyl VSTAR,Secret Rare,['Fighting'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
200,Drapion VSTAR,Secret Rare,['Darkness'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
201,Giratina VSTAR,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
202,Hisuian Goodra VSTAR,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
203,Hisuian Zoroark VSTAR,Secret Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
212,Giratina VSTAR,Secret Rare,['Dragon'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
213,Hisuian Zoroark VSTAR,Secret Rare,['Colorless'],swsh,Sword & Shield,swsh11,Lost Origin,2022-09-09
1,Venonat,Common,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
2,Venomoth,Uncommon,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
3,Spinarak,Common,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
4,Ariados,Holo Rare,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
5,Sunkern,Common,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
6,Sunflora,Uncommon,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
7,Serperior V,Holo Rare V,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
8,Serperior VSTAR,Holo Rare VSTAR,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
9,Petilil,Common,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
10,Hisuian Lilligant,Rare,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
11,Foongus,Common,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
12,Amoonguss,Rare,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
13,Durant,Common,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
14,Virizion,Rare,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
15,Chesnaught V,Holo Rare V,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
16,Radiant Tsareena,Radiant Rare,['Grass'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
17,Vulpix,Common,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
18,Ninetales,Uncommon,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
19,Growlithe,Common,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
20,Arcanine,Rare,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
21,Ponyta,Common,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
22,Rapidash,Holo Rare,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
23,Victini,Rare,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
24,Reshiram V,Holo Rare V,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
25,Fennekin,Common,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
26,Braixen,Uncommon,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
27,Delphox,Rare,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
28,Fletchinder,Uncommon,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
29,Talonflame,Rare,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
30,Litten,Common,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
31,Torracat,Uncommon,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
32,Incineroar,Rare,['Fire'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
33,Alolan Vulpix V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
34,Alolan Vulpix VSTAR,Holo Rare VSTAR,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
35,Omastar V,Holo Rare V,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
36,Articuno,Holo Rare,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
37,Wailmer,Common,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
38,Wailord,Uncommon,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
39,Feebas,Common,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
40,Milotic,Rare,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
41,Snorunt,Common,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
42,Glalie,Uncommon,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
43,Froslass,Rare,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
44,Relicanth,Common,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
45,Phione,Rare,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
46,Keldeo,Rare,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
47,Dewpider,Common,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
48,Araquanid,Uncommon,['Water'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
49,Pikachu,Common,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
50,Raichu,Uncommon,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
51,Chinchou,Common,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
52,Lanturn,Uncommon,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
53,Rotom,Common,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
54,Emolga,Common,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
55,Stunfisk,Common,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
56,Zeraora,Rare,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
57,Regieleki V,Holo Rare V,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
58,Regieleki VMAX,Holo Rare VMAX,['Lightning'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
59,Radiant Alakazam,Radiant Rare,['Psychic'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
60,Drowzee,Common,['Psychic'],swsh,Sword & Shield,swsh12,Silver Tempest,2022-11-11
