name,rarity,types,set_name,serie_name,release_year,price_date,condition,avg,count
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-28,normal-played,1.31,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-29,normal-nearmint,2.06,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-29,normal-played,0.25,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-30,normal-good,0.65,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-30,normal-nearmint,1.09,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-30,normal-played,0.22,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-31,normal-good,0.79,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-31,normal-nearmint,2.02,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-31,normal-played,2.56,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-08-31,normal-used,0.4,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-01,normal-good,2.48,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-01,normal-nearmint,3.43,5
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-01,normal-played,0.21,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-02,normal-nearmint,2.25,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-02,normal-used,1.4,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-02,normal-poor,1.45,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-03,normal-good,1.92,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-03,normal-nearmint,1.53,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-03,normal-played,0.47,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-04,normal-good,0.59,11
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-04,normal-nearmint,1.64,4
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-04,normal-played,0.36,10
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-04,normal-used,0.25,5
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-04,normal-poor,0.2,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-05,normal-good,2.45,7
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-05,normal-nearmint,0.49,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-05,normal-used,1.52,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-05,normal-poor,1.14,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-06,normal-good,1.06,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-06,normal-nearmint,1.69,8
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-06,normal-played,1.47,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-06,normal-used,1.19,5
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-06,normal-poor,1.18,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-07,normal-nearmint,2.53,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-07,normal-played,0.3,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-08,normal-good,0.48,4
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-08,normal-nearmint,1.36,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-08,normal-played,1.1,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-09,normal-good,1.08,4
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-09,normal-nearmint,1.15,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-09,normal-played,1.47,4
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-09,normal-poor,0.21,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-10,normal-good,1.75,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-10,normal-nearmint,1.32,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-10,normal-played,1.49,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-10,normal-used,0.27,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-11,normal-good,0.91,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-11,normal-nearmint,1.38,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-12,normal-good,2.31,4
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-12,normal-nearmint,1.64,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-12,normal-played,1.52,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-12,normal-used,1.52,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-13,normal-good,0.61,5
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-13,normal-played,1.1,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-13,normal-poor,5.38,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-14,normal-good,1.0,24
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-14,normal-played,0.8,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-15,normal-good,3.51,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-15,normal-nearmint,1.54,13
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-15,normal-played,0.34,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-15,normal-poor,1.47,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-16,normal-good,0.84,5
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-16,normal-nearmint,2.02,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-16,normal-played,0.68,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-16,normal-used,5.3,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-16,normal-poor,1.46,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-17,normal-good,1.67,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-17,normal-nearmint,2.32,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-18,normal-good,0.65,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-18,normal-nearmint,1.64,6
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-18,normal-played,1.94,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-18,normal-poor,1.37,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-19,normal-good,4.18,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-19,normal-nearmint,1.42,4
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-20,normal-good,1.3,8
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-20,normal-nearmint,1.74,3
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-20,normal-played,1.36,5
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-21,normal-good,1.49,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-21,normal-nearmint,1.98,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-21,normal-played,0.85,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-21,normal-used,1.29,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-22,normal-good,1.69,1
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-22,normal-nearmint,1.34,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-22,normal-played,0.67,2
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-23,normal-good,0.85,16
Charmeleon,Uncommon,Fire,Base Set,Base,1999,2024-09-23,normal-used,0.25,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-12,normal-good,0.78,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-14,normal-good,1.74,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-15,normal-good,0.77,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-16,normal-good,1.0,23
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-17,normal-good,2.12,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-19,normal-good,1.35,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-20,normal-good,1.76,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-22,normal-good,1.87,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-23,normal-good,0.77,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-24,normal-good,1.54,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-25,normal-good,1.12,17
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-27,normal-good,1.02,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-28,normal-good,1.41,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-29,normal-good,1.36,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-11-30,normal-good,0.8,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-01,normal-good,0.64,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-02,normal-good,0.72,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-03,normal-good,1.48,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-04,normal-good,1.14,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-05,normal-good,0.93,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-06,normal-good,4.14,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-07,normal-good,2.07,15
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-09,normal-good,0.94,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-10,normal-good,1.74,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-12,normal-good,2.5,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-13,normal-good,1.04,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-14,normal-good,1.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-15,normal-good,2.1,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-16,normal-good,1.57,16
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-17,normal-good,2.22,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-18,normal-good,1.36,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-19,normal-good,1.48,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-20,normal-good,1.84,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-22,normal-good,0.76,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-23,normal-good,1.39,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-24,normal-good,2.48,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-26,normal-good,1.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-27,normal-good,2.15,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-28,normal-good,0.84,11
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-29,normal-good,1.92,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2022-12-30,normal-good,1.47,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-01,normal-good,1.11,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-02,normal-good,2.22,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-03,normal-good,2.04,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-05,normal-good,2.24,17
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-06,normal-good,2.47,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-08,normal-good,2.44,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-09,normal-good,1.78,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-10,normal-good,0.56,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-11,normal-good,5.31,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-01-12,normal-good,5.48,9
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-06,normal-good,1.34,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-07,normal-good,1.15,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-08,normal-good,1.23,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-09,normal-good,1.07,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-10,normal-good,3.59,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-11,normal-good,1.5,8
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-13,normal-good,1.18,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-14,normal-good,1.15,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-15,normal-good,1.58,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-16,normal-good,1.41,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-17,normal-good,1.36,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-18,normal-good,1.56,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-19,normal-good,1.86,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-20,normal-good,1.81,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-21,normal-good,1.03,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-22,normal-good,0.45,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-23,normal-good,1.08,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-24,normal-good,0.97,28
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-25,normal-good,1.21,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-26,normal-good,0.86,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-27,normal-good,2.43,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-02-28,normal-good,1.31,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-01,normal-good,2.25,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-03,normal-good,1.71,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-04,normal-good,2.5,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-05,normal-good,2.03,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-07,normal-good,1.58,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-08,normal-good,2.16,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-09,normal-good,1.82,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-10,normal-good,1.49,12
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-11,normal-good,1.21,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-12,normal-good,1.7,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-15,normal-good,1.57,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-16,normal-good,2.12,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-17,normal-good,1.88,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-18,normal-good,1.14,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-19,normal-good,1.74,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-20,normal-good,4.88,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-21,normal-good,3.39,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-22,normal-good,2.4,8
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-23,normal-good,2.81,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-24,normal-good,2.34,26
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-25,normal-good,1.65,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-26,normal-good,1.92,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-27,normal-good,1.79,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-28,normal-good,1.43,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-29,normal-good,1.45,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-03-31,normal-good,2.34,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-01,normal-good,2.69,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-02,normal-good,3.42,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-03,normal-good,1.47,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-04,normal-good,1.69,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-05,normal-good,4.84,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-06,normal-good,0.8,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-07,normal-good,3.64,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-08,normal-good,1.52,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-09,normal-good,1.83,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-10,normal-good,1.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-11,normal-good,1.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-13,normal-good,1.28,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-15,normal-good,0.35,18
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-16,normal-good,3.88,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-17,normal-good,1.72,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-18,normal-good,1.15,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-19,normal-good,7.23,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-20,normal-good,1.09,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-22,normal-good,1.71,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-23,normal-good,1.46,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-25,normal-good,2.97,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-27,normal-good,1.92,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-28,normal-good,2.1,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-04-29,normal-good,2.68,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-01,normal-good,1.77,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-02,normal-good,3.2,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-03,normal-good,2.14,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-04,normal-good,1.0,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-05,normal-good,0.89,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-06,normal-good,1.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-07,normal-good,0.57,20
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-09,normal-good,2.12,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-10,normal-good,1.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-11,normal-good,6.5,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-12,normal-good,1.91,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-13,normal-good,0.93,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-15,normal-good,5.27,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-16,normal-good,4.76,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-17,normal-good,3.04,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-19,normal-good,1.41,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-20,normal-good,2.14,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-21,normal-good,1.15,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-22,normal-good,1.15,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-23,normal-good,2.93,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-24,normal-good,1.65,14
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-25,normal-good,2.15,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-26,normal-good,4.62,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-27,normal-good,1.15,11
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-28,normal-good,2.54,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-29,normal-good,1.3,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-30,normal-good,2.0,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-05-31,normal-good,1.75,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-01,normal-good,1.4,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-02,normal-good,1.44,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-03,normal-good,1.06,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-04,normal-good,1.23,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-05,normal-good,4.08,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-06,normal-good,2.13,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-08,normal-good,2.13,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-09,normal-good,1.31,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-10,normal-good,3.06,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-13,normal-good,1.94,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-14,normal-good,1.27,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-15,normal-good,0.93,8
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-16,normal-good,1.2,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-17,normal-good,2.37,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-18,normal-good,2.08,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-19,normal-good,1.78,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-21,normal-good,3.35,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-22,normal-good,0.99,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-23,normal-good,1.68,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-24,normal-good,0.7,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-26,normal-good,1.9,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-28,normal-good,2.37,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-29,normal-good,0.78,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-06-30,normal-good,1.84,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-01,normal-good,1.15,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-02,normal-good,2.19,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-03,normal-good,1.59,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-04,normal-good,1.11,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-05,normal-good,1.39,18
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-07,normal-good,3.52,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-08,normal-good,1.79,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-09,normal-good,1.44,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-10,normal-good,1.97,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-11,normal-good,1.31,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-12,normal-good,1.55,6
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-13,normal-good,2.25,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-14,normal-good,1.72,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-15,normal-good,2.4,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-17,normal-good,1.54,16
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-18,normal-good,1.35,14
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-19,normal-good,4.57,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-20,normal-good,2.29,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-21,normal-good,1.15,12
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-22,normal-good,0.57,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-23,normal-good,1.12,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-24,normal-good,1.02,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-25,normal-good,2.09,16
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-26,normal-good,1.79,13
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-27,normal-good,1.53,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-28,normal-good,4.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-29,normal-good,2.56,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-30,normal-good,1.53,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-07-31,normal-good,4.39,5
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-01,normal-good,3.42,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-02,normal-good,1.05,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-04,normal-good,2.22,8
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-05,normal-good,0.73,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-06,normal-good,2.09,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-07,normal-good,2.88,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-08,normal-good,2.25,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-09,normal-good,1.03,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-10,normal-good,1.3,28
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-11,normal-good,2.39,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-13,normal-good,2.36,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-14,normal-good,1.32,10
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-15,normal-good,2.17,2
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-16,normal-good,1.89,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-19,normal-good,2.55,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-20,normal-good,3.08,4
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-21,normal-good,1.79,7
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-22,normal-good,0.99,1
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-23,normal-good,2.58,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-24,normal-good,4.08,3
Dewgong,Uncommon,Water,Base Set,Base,1999,2023-08-25,normal-good,2.61,13
